postcode,lat,lng,district
100044,1.271305,103.810491,04
100044,1.271305,103.810491,04
100044,1.271305,103.810491,04
100044,1.271305,103.810491,04
100044,1.271305,103.810491,04
101080,1.274086,103.807535,04
101080,1.274086,103.807535,04
101080,1.274086,103.807535,04
101080,1.274086,103.807535,04
101080,1.274086,103.807535,04
101080,1.274086,103.807535,04
101080,1.274086,103.807535,04
102080,1.274086,103.807535,04
102080,1.274086,103.807535,04
102080,1.274086,103.807535,04
102080,1.274086,103.807535,04
102080,1.274086,103.807535,04
102080,1.274086,103.807535,04
102080,1.274086,103.807535,04
103080,1.274086,103.807535,04
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
120101,1.322234,103.768905,05
121311,41.4540903,121.9267538,05
121311,41.4540903,121.9267538,05
122311,40.9742533,119.9038852,05
122311,40.9742533,119.9038852,05
123311,-1,-1,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
130001,1.3024313,103.7833766,05
131028,1.305328,103.781833,05
132028,1.305328,103.781833,05
133028,1.305328,103.781833,05
134028,1.306192,103.782499,05
139525,1.2907789,103.797962,05
139525,1.2907789,103.797962,05
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
140007,1.30641,103.794644,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
141007,1.306805,103.795135,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
142027,1.298312,103.799612,03
143040,1.297943,103.798438,03
143040,1.297943,103.798438,03
143040,1.297943,103.798438,03
144061,1.29356,103.811617,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
150001,1.28649,103.8081,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
151001,1.284259,103.817827,03
152028,1.286355,103.809689,03
152028,1.286355,103.809689,03
152028,1.286355,103.809689,03
152028,1.286355,103.809689,03
152028,1.286355,103.809689,03
152028,1.286355,103.809689,03
153075,1.28897,103.816261,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
160001,1.292048,103.828428,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
161001,1.288274,103.839817,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
162002,1.287318,103.831695,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
163002,1.288639,103.8395819,03
164002,1.286604,103.833061,03
164002,1.286604,103.833061,03
164002,1.286604,103.833061,03
164002,1.286604,103.833061,03
164002,1.286604,103.833061,03
164002,1.286604,103.833061,03
164002,1.286604,103.833061,03
164002,1.286604,103.833061,03
164002,1.286604,103.833061,03
164002,1.286604,103.833061,03
164002,1.286604,103.833061,03
164002,1.286604,103.833061,03
164002,1.286604,103.833061,03
165004,1.286601,103.831819,03
165004,1.286601,103.831819,03
165004,1.286601,103.831819,03
165004,1.286601,103.831819,03
165004,1.286601,103.831819,03
166002,1.286959,103.832756,03
166002,1.286959,103.832756,03
166002,1.286959,103.832756,03
167026,1.282054,103.8250769,03
168789,1.275501,103.830333,03
168789,1.275501,103.830333,03
180001,1.302533,103.854911,07
180001,1.302533,103.854911,07
180001,1.302533,103.854911,07
180001,1.302533,103.854911,07
180001,1.302533,103.854911,07
180001,1.302533,103.854911,07
180001,1.302533,103.854911,07
180001,1.302533,103.854911,07
180001,1.302533,103.854911,07
180001,1.302533,103.854911,07
180001,1.302533,103.854911,07
181003,1.302711,103.855211,07
181003,1.302711,103.855211,07
181003,1.302711,103.855211,07
182269,1.300123,103.853827,07
183269,1.300739,103.853553,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
190001,1.303492,103.8643589,07
200001,1.307613,103.858932,08
200001,1.307613,103.858932,08
200001,1.307613,103.858932,08
200001,1.307613,103.858932,08
200001,1.307613,103.858932,08
200001,1.307613,103.858932,08
200001,1.307613,103.858932,08
200001,1.307613,103.858932,08
200001,1.307613,103.858932,08
200001,1.307613,103.858932,08
200001,1.307613,103.858932,08
200001,1.307613,103.858932,08
200001,1.307613,103.858932,08
